player_name,season,team,age,games_played,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,field_goal_pct,three_point_pct,free_throw_pct,plus_minus,all_star,prior_all_star_selections
Cameron Payne,2021-22,PHX,27.0,58,22.0,10.8,3.0,4.9,0.7,0.3,1.8,0.409,0.336,0.843,2.6,0,0
Cameron Payne,2022-23,PHX,28.0,48,20.2,10.3,2.2,4.5,0.7,0.2,1.7,0.415,0.368,0.766,1.6,0,0
Cameron Payne,2023-24,PHI,29.0,78,16.7,7.4,1.5,2.6,0.5,0.1,0.8,0.432,0.39,0.866,-0.1,0,0
Caris LeVert,2019-20,BKN,25.0,45,29.6,18.7,4.2,4.4,1.2,0.2,2.6,0.425,0.364,0.711,-0.1,0,0
Caris LeVert,2020-21,IND,26.0,47,31.6,20.2,4.6,5.2,1.4,0.6,2.2,0.441,0.326,0.811,-0.1,0,0
Caris LeVert,2021-22,CLE,27.0,58,30.7,17.0,3.7,4.3,0.9,0.4,1.9,0.444,0.32,0.756,-1.1,0,0
Caris LeVert,2022-23,CLE,28.0,74,30.2,12.1,3.8,3.9,1.0,0.3,1.6,0.431,0.392,0.722,2.6,0,0
Caris LeVert,2023-24,CLE,29.0,68,28.8,14.0,4.1,5.1,1.1,0.5,1.7,0.421,0.325,0.766,1.8,0,0
Carmelo Anthony,2019-20,POR,36.0,58,32.8,15.4,6.3,1.5,0.8,0.5,1.7,0.43,0.385,0.845,0.3,0,0
Carmelo Anthony,2020-21,POR,37.0,69,24.5,13.4,3.1,1.5,0.7,0.6,0.9,0.421,0.409,0.89,-0.3,0,0
Carmelo Anthony,2021-22,LAL,38.0,69,26.0,13.3,4.2,1.0,0.7,0.8,0.9,0.441,0.375,0.83,-1.3,0,0
Cason Wallace,2023-24,OKC,20.0,82,20.6,6.8,2.3,1.5,0.9,0.5,0.5,0.491,0.419,0.784,1.5,0,0
Cedi Osman,2019-20,CLE,25.0,65,29.4,11.0,3.6,2.4,0.8,0.2,1.4,0.437,0.383,0.67,-5.4,0,0
Cedi Osman,2020-21,CLE,26.0,59,25.6,10.4,3.4,2.9,0.9,0.2,1.4,0.374,0.306,0.8,-5.5,0,0
Cedi Osman,2021-22,CLE,27.0,66,22.1,10.7,2.2,2.0,0.8,0.2,1.0,0.432,0.357,0.664,-0.9,0,0
Cedi Osman,2022-23,CLE,28.0,77,20.1,8.7,2.3,1.5,0.5,0.1,0.7,0.451,0.372,0.694,3.0,0,0
Cedi Osman,2023-24,SAS,29.0,72,17.6,6.8,2.5,1.7,0.5,0.2,0.7,0.479,0.389,0.673,-4.9,0,0
Chasson Randle,2020-21,ORL,28.0,41,20.4,6.5,2.0,1.8,0.5,0.1,1.1,0.388,0.338,0.792,-6.5,0,0
Chet Holmgren,2023-24,OKC,22.0,82,29.4,16.5,7.9,2.4,0.6,2.3,1.6,0.53,0.37,0.793,5.2,0,0
Chimezie Metu,2021-22,SAC,25.0,60,21.3,8.9,5.6,1.0,0.9,0.5,1.0,0.452,0.306,0.78,-2.6,0,0
Chimezie Metu,2023-24,DET,27.0,51,16.8,6.5,3.8,0.9,0.8,0.3,1.0,0.504,0.298,0.906,-2.1,0,0
Chris Boucher,2020-21,TOR,28.0,60,24.2,13.6,6.7,1.1,0.6,1.9,0.8,0.514,0.383,0.788,1.6,0,0
Chris Boucher,2021-22,TOR,29.0,80,21.1,9.4,6.2,0.3,0.6,0.9,0.5,0.464,0.297,0.777,2.4,0,0
Chris Boucher,2022-23,TOR,30.0,76,20.0,9.4,5.5,0.4,0.6,0.8,0.5,0.493,0.328,0.762,-0.2,0,0
Chris Duarte,2021-22,IND,25.0,55,28.0,13.1,4.1,2.1,1.0,0.2,1.6,0.432,0.369,0.804,-1.0,0,0
Chris Duarte,2022-23,IND,26.0,46,19.5,7.9,2.5,1.4,0.5,0.2,0.9,0.369,0.316,0.847,-2.5,0,0
Chris Paul,2019-20,OKC,35.0,70,31.5,17.6,5.0,6.7,1.6,0.2,2.3,0.489,0.365,0.907,4.7,1,0
Chris Paul,2020-21,PHX,36.0,70,31.4,16.4,4.5,8.9,1.4,0.3,2.2,0.499,0.395,0.934,4.4,1,1
Chris Paul,2021-22,PHX,37.0,65,32.9,14.7,4.4,10.8,1.9,0.3,2.4,0.493,0.317,0.837,7.1,1,2
Chris Paul,2022-23,PHX,38.0,59,32.0,13.9,4.3,8.9,1.5,0.4,1.9,0.44,0.375,0.831,1.4,0,3
Chris Paul,2023-24,GSW,39.0,58,26.4,9.2,3.9,6.8,1.2,0.1,1.3,0.441,0.371,0.827,1.9,0,3
Christian Braun,2022-23,DEN,22.0,76,15.5,4.7,2.4,0.8,0.5,0.2,0.5,0.495,0.354,0.625,-1.5,0,0
Christian Braun,2023-24,DEN,23.0,82,20.2,7.3,3.7,1.6,0.5,0.4,0.7,0.46,0.384,0.694,-0.2,0,0
Christian Wood,2019-20,DET,24.0,62,21.4,13.1,6.3,1.0,0.5,0.9,1.4,0.567,0.386,0.744,1.1,0,0
Christian Wood,2020-21,HOU,25.0,41,32.3,21.0,9.6,1.7,0.8,1.2,2.0,0.514,0.374,0.631,-2.4,0,0
Christian Wood,2021-22,HOU,26.0,68,30.8,17.9,10.1,2.3,0.8,1.0,1.9,0.501,0.39,0.623,-6.0,0,0
Christian Wood,2022-23,DAL,27.0,67,25.9,16.6,7.3,1.8,0.4,1.1,1.8,0.515,0.376,0.772,-0.7,0,0
Christian Wood,2023-24,LAL,28.0,50,17.4,6.9,5.1,1.0,0.3,0.7,1.0,0.466,0.307,0.702,0.1,0,0
Chuma Okeke,2020-21,ORL,22.0,45,25.2,7.8,4.0,2.2,1.1,0.5,0.8,0.417,0.348,0.75,-4.0,0,0
Chuma Okeke,2021-22,ORL,23.0,70,25.0,8.6,5.0,1.7,1.4,0.6,0.8,0.376,0.318,0.846,-4.5,0,0
Clint Capela,2019-20,ATL,26.0,39,32.8,13.9,13.8,1.2,0.8,1.8,1.6,0.629,0.0,0.529,1.5,0,0
Clint Capela,2020-21,ATL,27.0,63,30.1,15.2,14.3,0.8,0.7,2.0,1.2,0.594,0.0,0.573,4.0,0,0
Clint Capela,2021-22,ATL,28.0,74,27.6,11.1,11.9,1.2,0.7,1.3,0.6,0.613,0.0,0.473,1.7,0,0
Clint Capela,2022-23,ATL,29.0,65,26.6,12.0,11.0,0.9,0.7,1.2,0.8,0.653,0.0,0.603,-0.5,0,0
Clint Capela,2023-24,ATL,30.0,73,25.8,11.5,10.6,1.2,0.6,1.5,1.0,0.571,0.0,0.631,-0.2,0,0
Coby White,2019-20,CHI,20.0,65,25.8,13.2,3.5,2.7,0.8,0.1,1.7,0.394,0.354,0.791,-2.5,0,0
Coby White,2020-21,CHI,21.0,69,31.2,15.1,4.1,4.8,0.6,0.2,2.3,0.416,0.359,0.901,-1.6,0,0
Coby White,2021-22,CHI,22.0,61,27.5,12.7,3.0,2.9,0.5,0.2,1.1,0.433,0.385,0.857,-0.6,0,0
Coby White,2022-23,CHI,23.0,74,23.4,9.7,2.9,2.8,0.7,0.1,1.0,0.443,0.372,0.871,1.9,0,0
Coby White,2023-24,CHI,24.0,79,36.5,19.1,4.5,5.1,0.7,0.2,2.1,0.447,0.376,0.838,-0.4,0,0
Cody Martin,2019-20,CHA,24.0,48,18.8,5.0,3.3,2.0,0.8,0.2,0.9,0.43,0.234,0.646,-1.4,0,0
Cody Martin,2020-21,CHA,25.0,52,16.3,4.0,3.1,1.7,0.7,0.2,0.8,0.441,0.276,0.581,-0.1,0,0
Cody Martin,2021-22,CHA,26.0,71,26.3,7.7,4.0,2.5,1.2,0.5,0.9,0.482,0.384,0.701,-0.4,0,0
Cody Zeller,2019-20,CHA,27.0,58,23.1,11.1,7.1,1.5,0.7,0.4,1.3,0.524,0.24,0.682,-3.8,0,0
Cody Zeller,2020-21,CHA,28.0,48,20.9,9.4,6.8,1.8,0.6,0.4,1.1,0.559,0.143,0.714,0.9,0,0
Cole Anthony,2020-21,ORL,21.0,47,27.1,12.9,4.7,4.1,0.6,0.4,2.3,0.397,0.337,0.832,-6.9,0,0
Cole Anthony,2021-22,ORL,22.0,65,31.7,16.3,5.4,5.7,0.7,0.3,2.6,0.391,0.338,0.854,-3.6,0,0
Cole Anthony,2022-23,ORL,23.0,60,25.9,13.0,4.8,3.9,0.6,0.5,1.5,0.454,0.364,0.894,-0.4,0,0
Cole Anthony,2023-24,ORL,24.0,81,22.4,11.6,3.8,2.9,0.8,0.5,1.6,0.435,0.338,0.826,1.4,0,0
Collin Sexton,2019-20,CLE,21.0,65,33.0,20.8,3.1,3.0,1.0,0.1,2.4,0.472,0.38,0.846,-6.1,0,0
Collin Sexton,2020-21,CLE,22.0,60,35.3,24.3,3.1,4.4,1.0,0.2,2.8,0.475,0.371,0.815,-6.3,0,0
Collin Sexton,2022-23,UTA,24.0,48,23.9,14.3,2.2,2.9,0.6,0.1,1.8,0.506,0.393,0.819,-0.6,0,0
Collin Sexton,2023-24,UTA,25.0,78,26.6,18.7,2.6,4.9,0.8,0.2,2.1,0.487,0.394,0.859,-1.8,0,0
Corey Kispert,2021-22,WAS,23.0,77,23.4,8.2,2.7,1.1,0.5,0.3,0.6,0.455,0.35,0.871,0.5,0,0
Corey Kispert,2022-23,WAS,24.0,74,28.3,11.1,2.8,1.2,0.4,0.1,0.7,0.497,0.424,0.852,-1.7,0,0
Corey Kispert,2023-24,WAS,25.0,80,25.8,13.4,2.8,2.0,0.5,0.2,1.2,0.486,0.383,0.726,-5.6,0,0
Cory Joseph,2019-20,SAC,28.0,72,24.4,6.4,2.6,3.5,0.7,0.3,1.1,0.415,0.352,0.857,-0.6,0,0
Cory Joseph,2020-21,DET,29.0,63,23.0,8.2,2.5,3.4,1.0,0.3,1.3,0.469,0.341,0.818,-3.1,0,0
Cory Joseph,2021-22,DET,30.0,65,24.6,8.0,2.7,3.6,0.6,0.3,1.3,0.445,0.414,0.885,-3.1,0,0
Cory Joseph,2022-23,DET,31.0,62,19.8,6.9,1.7,3.5,0.5,0.1,0.9,0.427,0.389,0.792,-1.8,0,0
D'Angelo Russell,2019-20,MIN,24.0,45,32.3,23.1,3.9,6.3,1.1,0.3,3.3,0.426,0.367,0.809,-5.6,0,0
D'Angelo Russell,2020-21,MIN,25.0,42,28.5,19.0,2.6,5.8,1.1,0.4,2.7,0.431,0.387,0.765,-4.6,0,0
D'Angelo Russell,2021-22,MIN,26.0,65,31.9,18.1,3.3,7.1,1.0,0.3,2.5,0.411,0.34,0.825,3.2,0,0
D'Angelo Russell,2022-23,LAL,27.0,71,32.5,17.8,3.0,6.2,1.0,0.4,2.6,0.469,0.396,0.829,1.2,0,0
D'Angelo Russell,2023-24,LAL,28.0,76,32.7,18.0,3.1,6.3,0.9,0.5,2.1,0.456,0.415,0.828,2.4,0,0
D.J. Augustin,2019-20,ORL,32.0,57,24.9,10.5,2.1,4.6,0.6,0.0,1.5,0.399,0.348,0.89,1.3,0,0
D.J. Augustin,2020-21,HOU,33.0,57,19.8,7.7,1.6,3.3,0.5,0.0,1.1,0.394,0.382,0.904,-0.7,0,0
D.J. Augustin,2021-22,LAL,34.0,55,16.1,5.3,1.2,1.9,0.3,0.0,1.0,0.423,0.415,0.884,-3.2,0,0
DaQuan Jeffries,2020-21,SAS,23.0,31,15.9,4.1,2.3,0.7,0.5,0.3,0.5,0.417,0.299,0.875,-1.8,0,0
Daishen Nix,2022-23,HOU,21.0,57,16.0,4.0,1.7,2.3,0.5,0.1,1.5,0.342,0.286,0.667,-2.6,0,0
Dalano Banton,2023-24,POR,24.0,54,19.4,10.3,3.3,2.4,0.6,0.4,1.4,0.404,0.296,0.783,-4.1,0,0
Damian Jones,2019-20,ATL,25.0,55,16.1,5.6,3.7,0.6,0.5,0.7,0.5,0.68,0.222,0.738,-4.7,0,0
Damian Jones,2021-22,SAC,27.0,56,18.2,8.1,4.4,1.2,0.5,0.8,1.1,0.658,0.345,0.718,-3.1,0,0
Damian Lillard,2019-20,POR,29.0,66,37.5,30.0,4.3,8.0,1.1,0.3,2.9,0.463,0.401,0.888,1.3,1,0
Damian Lillard,2020-21,POR,30.0,67,35.8,28.8,4.2,7.5,0.9,0.3,3.0,0.451,0.391,0.928,3.0,1,1
Damian Lillard,2022-23,POR,32.0,58,36.3,32.2,4.8,7.3,0.9,0.3,3.3,0.463,0.371,0.914,1.8,1,2
Damian Lillard,2023-24,MIL,33.0,73,35.3,24.3,4.4,7.0,1.0,0.2,2.6,0.424,0.354,0.92,5.3,1,3
Damion Lee,2019-20,GSW,27.0,49,29.0,12.7,4.9,2.7,1.0,0.1,1.4,0.417,0.356,0.873,-2.5,0,0
Damion Lee,2020-21,GSW,28.0,57,18.9,6.5,3.2,1.3,0.7,0.1,0.5,0.467,0.397,0.909,0.7,0,0
Damion Lee,2021-22,GSW,29.0,63,19.9,7.4,3.2,1.0,0.6,0.1,0.6,0.441,0.337,0.88,1.5,0,0
Damion Lee,2022-23,PHX,30.0,74,20.4,8.2,3.0,1.3,0.4,0.1,1.1,0.442,0.445,0.904,1.1,0,0
Damyean Dotson,2019-20,NYK,26.0,48,17.4,6.7,1.9,1.2,0.5,0.1,0.4,0.414,0.362,0.667,-1.8,0,0
Damyean Dotson,2020-21,CLE,27.0,46,19.7,6.7,2.0,2.0,0.3,0.1,0.9,0.406,0.289,0.667,-4.7,0,0
Daniel Gafford,2021-22,WAS,23.0,72,20.1,9.4,5.7,0.9,0.4,1.4,0.9,0.693,0.0,0.699,-2.9,0,0
Daniel Gafford,2022-23,WAS,24.0,78,20.6,9.0,5.6,1.1,0.4,1.3,1.1,0.732,0.0,0.679,-1.1,0,0
Daniel Gafford,2023-24,DAL,25.0,74,24.5,11.0,7.6,1.6,0.9,2.1,1.0,0.725,0.0,0.674,-1.4,0,0
Daniel Theis,2019-20,BOS,28.0,65,24.1,9.2,6.6,1.7,0.6,1.3,0.8,0.566,0.333,0.763,3.1,0,0
Daniel Theis,2020-21,CHI,29.0,65,24.6,9.6,5.5,1.7,0.6,0.9,1.0,0.541,0.322,0.673,-0.5,0,0
Daniel Theis,2021-22,BOS,30.0,47,20.8,8.2,4.9,0.9,0.4,0.7,1.0,0.519,0.308,0.681,-1.9,0,0
Daniel Theis,2023-24,LAC,32.0,60,16.9,6.3,4.1,1.0,0.4,0.9,0.7,0.532,0.366,0.76,1.0,0,0
Danilo Gallinari,2019-20,OKC,31.0,62,29.6,18.7,5.2,1.9,0.7,0.1,1.2,0.438,0.405,0.893,3.7,0,0
Danilo Gallinari,2020-21,ATL,32.0,51,24.0,13.3,4.1,1.5,0.6,0.2,0.8,0.434,0.406,0.925,1.8,0,0
Danilo Gallinari,2021-22,ATL,33.0,66,25.3,11.7,4.7,1.5,0.4,0.2,0.6,0.434,0.381,0.904,1.6,0,0
Danny Green,2019-20,LAL,33.0,68,24.8,8.0,3.3,1.3,1.3,0.5,0.9,0.416,0.367,0.688,3.8,0,0
Danny Green,2020-21,PHI,34.0,69,28.0,9.5,3.8,1.7,1.3,0.8,1.0,0.412,0.405,0.775,4.5,0,0
Danny Green,2021-22,PHI,35.0,62,21.8,5.9,2.5,1.0,1.0,0.6,0.7,0.394,0.38,0.786,1.3,0,0
Dante Exum,2023-24,DAL,28.0,55,19.8,7.8,2.7,2.9,0.4,0.1,0.9,0.533,0.491,0.779,4.3,0,0
Danuel House Jr.,2019-20,HOU,27.0,63,30.4,10.5,4.2,1.3,1.1,0.5,0.9,0.427,0.363,0.811,2.0,0,0
Danuel House Jr.,2020-21,HOU,28.0,36,25.9,8.8,3.7,1.9,0.6,0.4,1.0,0.404,0.346,0.651,-6.2,0,0
Danuel House Jr.,2021-22,UTA,29.0,42,17.3,5.9,2.6,1.0,0.5,0.4,0.8,0.404,0.376,0.759,1.5,0,0
Danuel House Jr.,2023-24,PHI,31.0,34,15.0,4.2,1.7,0.8,0.4,0.1,0.6,0.448,0.3,0.761,0.6,0,0
Dario Saric,2019-20,PHX,26.0,66,24.7,10.7,6.2,1.9,0.6,0.2,1.3,0.476,0.357,0.844,-1.0,0,0
Dario Saric,2020-21,PHX,27.0,50,17.4,8.7,3.8,1.3,0.6,0.1,1.1,0.447,0.348,0.848,4.4,0,0
Dario Saric,2023-24,GSW,30.0,64,17.2,8.0,4.4,2.3,0.5,0.2,1.2,0.466,0.376,0.849,-0.3,0,0
Darius Bazley,2019-20,OKC,20.0,61,18.5,5.6,4.0,0.7,0.4,0.7,0.7,0.394,0.348,0.694,-1.3,0,0
Darius Bazley,2020-21,OKC,21.0,55,31.2,13.7,7.2,1.8,0.5,0.5,2.2,0.396,0.29,0.702,-8.7,0,0
Darius Bazley,2021-22,OKC,22.0,69,27.9,10.8,6.3,1.4,0.8,1.0,1.3,0.422,0.297,0.688,-6.8,0,0
Darius Garland,2019-20,CLE,20.0,59,30.9,12.3,1.9,3.9,0.7,0.1,2.6,0.401,0.355,0.875,-5.0,0,0
Darius Garland,2020-21,CLE,21.0,54,33.1,17.4,2.4,6.1,1.2,0.1,3.0,0.451,0.395,0.848,-4.4,0,0
Darius Garland,2021-22,CLE,22.0,68,35.7,21.7,3.3,8.6,1.3,0.1,3.6,0.462,0.383,0.892,5.5,1,0
Darius Garland,2022-23,CLE,23.0,69,35.5,21.6,2.7,7.8,1.2,0.1,2.9,0.462,0.41,0.863,6.3,0,1
Darius Garland,2023-24,CLE,24.0,57,33.3,18.0,2.7,6.5,1.3,0.1,3.1,0.446,0.371,0.834,2.0,0,1
David Nwaba,2020-21,HOU,28.0,30,22.6,9.2,3.9,1.0,1.0,0.7,0.6,0.486,0.27,0.691,-0.9,0,0
David Roddy,2022-23,MEM,22.0,70,18.0,6.7,2.8,0.8,0.4,0.3,0.8,0.429,0.307,0.631,-0.9,0,0
David Roddy,2023-24,PHX,23.0,65,18.1,6.5,3.2,1.2,0.4,0.2,0.9,0.403,0.293,0.691,-3.5,0,0
Davion Mitchell,2021-22,SAC,23.0,75,27.7,11.5,2.2,4.2,0.7,0.3,1.5,0.418,0.316,0.659,-3.7,0,0
Davion Mitchell,2022-23,SAC,24.0,80,18.1,5.6,1.3,2.3,0.6,0.2,0.8,0.454,0.32,0.806,0.0,0,0
Davion Mitchell,2023-24,SAC,25.0,72,15.3,5.3,1.3,1.9,0.2,0.0,0.6,0.452,0.361,0.714,-0.6,0,0
Davis Bertans,2019-20,WAS,27.0,54,29.3,15.4,4.5,1.7,0.7,0.6,1.1,0.434,0.424,0.852,-0.3,0,0
Davis Bertans,2020-21,WAS,28.0,57,25.7,11.5,2.9,0.9,0.6,0.2,0.6,0.404,0.395,0.87,1.9,0,0
Davis Bertans,2023-24,CHA,31.0,43,15.7,6.7,1.4,0.8,0.6,0.3,0.4,0.393,0.38,0.909,-1.7,0,0
Day'Ron Sharpe,2023-24,BKN,22.0,61,15.1,6.8,6.4,1.4,0.4,0.7,1.1,0.571,0.267,0.61,1.0,0,0
De'Aaron Fox,2019-20,SAC,22.0,51,32.0,21.1,3.8,6.8,1.5,0.5,3.1,0.48,0.292,0.705,-2.4,0,0
De'Aaron Fox,2020-21,SAC,23.0,58,35.1,25.2,3.5,7.2,1.5,0.5,3.0,0.477,0.322,0.719,-3.4,0,0
De'Aaron Fox,2021-22,SAC,24.0,59,35.3,23.2,3.9,5.6,1.2,0.4,2.8,0.473,0.297,0.75,-3.3,0,0
De'Aaron Fox,2022-23,SAC,25.0,73,33.4,25.0,4.2,6.1,1.1,0.3,2.5,0.512,0.324,0.78,2.4,1,0
De'Aaron Fox,2023-24,SAC,26.0,74,35.9,26.6,4.6,5.6,2.0,0.4,2.6,0.465,0.369,0.738,3.1,0,1
De'Andre Hunter,2019-20,ATL,22.0,63,32.0,12.3,4.5,1.8,0.7,0.3,1.6,0.41,0.355,0.764,-4.1,0,0
De'Andre Hunter,2021-22,ATL,24.0,53,29.8,13.4,3.3,1.3,0.7,0.4,1.3,0.442,0.379,0.765,0.5,0,0
De'Andre Hunter,2022-23,ATL,25.0,67,31.7,15.4,4.2,1.4,0.5,0.3,1.2,0.461,0.35,0.826,-0.3,0,0
De'Andre Hunter,2023-24,ATL,26.0,57,29.5,15.6,3.9,1.5,0.7,0.3,1.5,0.459,0.385,0.847,-0.9,0,0
De'Anthony Melton,2019-20,MEM,22.0,60,19.5,7.6,3.7,2.9,1.3,0.3,1.4,0.401,0.286,0.769,2.0,0,0
De'Anthony Melton,2020-21,MEM,23.0,52,20.1,9.1,3.1,2.5,1.2,0.6,1.3,0.438,0.412,0.804,2.3,0,0
De'Anthony Melton,2021-22,MEM,24.0,73,22.7,10.8,4.5,2.7,1.4,0.5,1.5,0.404,0.374,0.75,3.0,0,0
De'Anthony Melton,2022-23,PHI,25.0,77,27.9,10.1,4.1,2.6,1.6,0.5,1.3,0.425,0.39,0.793,1.3,0,0
De'Anthony Melton,2023-24,PHI,26.0,38,26.9,11.1,3.7,3.0,1.6,0.4,1.0,0.386,0.36,0.835,5.7,0,0
DeAndre Jordan,2019-20,BKN,31.0,56,22.0,8.3,10.0,1.9,0.3,0.9,1.3,0.666,0.0,0.68,-0.7,0,0
DeAndre Jordan,2020-21,BKN,32.0,57,21.9,7.5,7.5,1.6,0.3,1.1,1.5,0.763,0.0,0.5,-0.7,0,0
DeAndre Jordan,2022-23,DEN,34.0,39,15.0,5.1,5.2,0.9,0.3,0.6,1.2,0.765,1.0,0.458,-3.1,0,0
DeAndre' Bembry,2019-20,ATL,25.0,43,21.3,5.8,3.5,1.9,1.3,0.4,1.4,0.456,0.231,0.542,-6.0,0,0
DeAndre' Bembry,2020-21,TOR,26.0,51,19.1,5.7,2.9,2.1,1.0,0.4,1.4,0.513,0.264,0.682,0.1,0,0
DeAndre' Bembry,2021-22,MIL,27.0,56,18.3,5.1,2.9,1.2,0.9,0.4,0.6,0.561,0.417,0.6,-0.5,0,0
DeMar DeRozan,2019-20,SAS,30.0,68,34.1,22.1,5.5,5.6,1.0,0.3,2.4,0.531,0.257,0.845,-1.7,0,0
DeMar DeRozan,2020-21,SAS,31.0,61,33.7,21.6,4.2,6.9,0.9,0.2,2.0,0.495,0.257,0.88,-1.7,0,0
DeMar DeRozan,2021-22,CHI,32.0,76,36.1,27.9,5.2,4.9,0.9,0.3,2.4,0.504,0.352,0.877,1.0,1,0
DeMar DeRozan,2022-23,CHI,33.0,74,36.2,24.5,4.6,5.1,1.1,0.5,2.1,0.504,0.324,0.872,0.9,1,1
DeMar DeRozan,2023-24,CHI,34.0,79,37.8,24.0,4.3,5.3,1.1,0.6,1.7,0.48,0.333,0.853,-0.8,0,2
DeMarcus Cousins,2020-21,LAC,30.0,41,17.4,8.9,6.4,1.9,0.8,0.6,1.6,0.426,0.348,0.728,-1.5,0,0
Dean Wade,2020-21,CLE,24.0,63,19.2,6.0,3.4,1.2,0.6,0.3,0.5,0.431,0.366,0.769,-3.5,0,0
Dean Wade,2021-22,CLE,25.0,51,19.2,5.3,2.9,1.0,0.6,0.1,0.3,0.456,0.359,0.667,0.7,0,0
Dean Wade,2022-23,CLE,26.0,44,20.3,4.7,3.4,0.8,0.6,0.5,0.4,0.412,0.354,0.652,2.5,0,0
Dean Wade,2023-24,CLE,27.0,54,20.5,5.4,4.0,0.8,0.7,0.5,0.4,0.414,0.391,0.769,3.3,0,0
Deandre Ayton,2019-20,PHX,21.0,38,32.5,18.2,11.5,1.9,0.7,1.5,2.1,0.546,0.231,0.753,2.6,0,0
Deandre Ayton,2020-21,PHX,22.0,69,30.6,14.4,10.5,1.4,0.6,1.2,1.5,0.626,0.2,0.769,4.0,0,0
Deandre Ayton,2021-22,PHX,23.0,58,29.5,17.2,10.2,1.4,0.7,0.7,1.6,0.634,0.368,0.746,5.9,0,0
Deandre Ayton,2022-23,PHX,24.0,67,30.4,18.0,10.0,1.7,0.6,0.8,1.8,0.589,0.292,0.76,-0.1,0,0
Deandre Ayton,2023-24,POR,25.0,55,32.4,16.7,11.1,1.6,1.0,0.8,1.8,0.57,0.1,0.823,-5.8,0,0
Dejounte Murray,2019-20,SAS,23.0,66,25.6,10.9,5.8,4.1,1.7,0.3,1.9,0.462,0.369,0.798,-2.9,0,0
Dejounte Murray,2020-21,SAS,24.0,67,31.9,15.7,7.1,5.4,1.5,0.1,1.7,0.453,0.317,0.791,1.3,0,0
Dejounte Murray,2021-22,SAS,25.0,68,34.8,21.1,8.3,9.2,2.0,0.3,2.6,0.462,0.327,0.794,0.7,1,0
Dejounte Murray,2022-23,ATL,26.0,74,36.4,20.5,5.3,6.1,1.5,0.3,2.2,0.464,0.344,0.832,-0.8,0,1
Dejounte Murray,2023-24,ATL,27.0,78,35.7,22.5,5.3,6.4,1.4,0.3,2.6,0.459,0.363,0.794,-2.0,0,1
Delon Wright,2019-20,DAL,28.0,73,21.5,6.9,3.8,3.3,1.2,0.3,1.0,0.462,0.37,0.77,0.5,0,0
Delon Wright,2020-21,SAC,29.0,63,27.7,10.2,4.3,4.4,1.6,0.5,1.3,0.463,0.372,0.802,-1.7,0,0
Delon Wright,2021-22,ATL,30.0,77,18.9,4.4,2.9,2.4,1.2,0.2,0.6,0.454,0.379,0.857,0.8,0,0
Delon Wright,2022-23,WAS,31.0,50,24.4,7.4,3.6,3.9,1.8,0.3,0.9,0.474,0.345,0.867,1.4,0,0
Delon Wright,2023-24,MIA,32.0,47,15.8,4.5,1.8,2.5,1.1,0.2,0.3,0.394,0.368,0.822,0.3,0,0
Deni Avdija,2020-21,WAS,20.0,54,23.3,6.3,4.9,1.2,0.6,0.3,0.6,0.417,0.315,0.644,-1.5,0,0
Deni Avdija,2021-22,WAS,21.0,82,24.2,8.4,5.2,2.0,0.7,0.5,1.1,0.432,0.317,0.757,-0.8,0,0
Deni Avdija,2022-23,WAS,22.0,76,26.6,9.2,6.4,2.8,0.9,0.4,1.6,0.437,0.297,0.739,-0.7,0,0
Deni Avdija,2023-24,WAS,23.0,75,30.1,14.7,7.2,3.8,0.8,0.5,2.1,0.506,0.374,0.74,-4.4,0,0
Dennis Schröder,2019-20,OKC,26.0,65,30.8,18.9,3.6,4.0,0.7,0.2,2.6,0.469,0.385,0.839,3.6,0,0
Dennis Schröder,2020-21,LAL,27.0,61,32.1,15.4,3.5,5.8,1.1,0.2,2.7,0.437,0.335,0.848,1.4,0,0
Dennis Schröder,2021-22,HOU,28.0,64,28.7,13.5,3.3,4.6,0.8,0.1,2.2,0.431,0.344,0.853,-0.5,0,0
Dennis Schröder,2022-23,LAL,29.0,66,30.1,12.6,2.5,4.5,0.8,0.2,1.7,0.415,0.329,0.857,1.9,0,0
Dennis Schröder,2023-24,BKN,30.0,80,31.1,14.0,3.0,6.1,0.8,0.2,1.9,0.435,0.375,0.836,-1.6,0,0
Dennis Smith Jr.,2019-20,NYK,22.0,34,15.8,5.5,2.3,2.9,0.8,0.2,1.7,0.341,0.296,0.509,-5.7,0,0
Dennis Smith Jr.,2021-22,POR,24.0,37,17.3,5.6,2.4,3.6,1.2,0.3,1.4,0.418,0.222,0.656,-3.7,0,0
Dennis Smith Jr.,2022-23,CHA,25.0,54,25.7,8.8,3.1,4.8,1.4,0.5,1.5,0.412,0.216,0.736,-1.3,0,0
Dennis Smith Jr.,2023-24,BKN,26.0,56,18.9,6.6,2.9,3.6,1.2,0.2,1.2,0.435,0.294,0.741,-0.6,0,0
Denzel Valentine,2020-21,CHI,27.0,62,16.7,6.5,3.2,1.7,0.5,0.1,0.7,0.373,0.331,0.941,0.7,0,0
Dereck Lively II,2023-24,DAL,20.0,55,23.5,8.8,6.9,1.1,0.7,1.4,0.9,0.747,0.0,0.506,2.6,0,0
Derrick Favors,2019-20,NOP,28.0,51,24.4,9.0,9.8,1.6,0.6,0.9,1.1,0.617,0.143,0.563,2.3,0,0
